paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
16072,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,0.01,1e-05,0.1,1e-05
16073,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,0.01,1e-05,0.1,0.001
16074,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,0.01,1e-05,0.1,1.0
16075,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,1e-05,1e-05
16076,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,1e-05,0.001
16077,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,1e-05,1.0
16078,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.001,1e-05
16079,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.001,0.001
16080,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.001,1.0
16081,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.1,1e-05
16082,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.1,0.001
16083,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1.0,1e-05,0.1,1.0
16084,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,1e-05,1e-05
16085,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,1e-05,0.001
16086,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,1e-05,1.0
16087,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.001,1e-05
16088,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.001,0.001
16089,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.001,1.0
16090,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.1,1e-05
16091,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.1,0.001
16092,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,100.0,1e-05,0.1,1.0
16093,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,1e-05,1e-05
16094,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,1e-05,0.001
16095,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,1e-05,1.0
16096,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.001,1e-05
16097,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.001,0.001
16098,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.001,1.0
16099,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.1,1e-05
16100,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.1,0.001
16101,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,10000.0,1e-05,0.1,1.0
16102,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,1e-05,1e-05
16103,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,1e-05,0.001
16104,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,1e-05,1.0
16105,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.001,1e-05
16106,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.001,0.001
16107,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.001,1.0
16108,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.1,1e-05
16109,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.1,0.001
16110,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,100.0,1000000.0,1e-05,0.1,1.0
16111,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,1e-05,1e-05
16112,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,1e-05,0.001
16113,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,1e-05,1.0
16114,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.001,1e-05
16115,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.001,0.001
16116,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.001,1.0
16117,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.1,1e-05
16118,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.1,0.001
16119,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,0.01,1e-05,0.1,1.0
16120,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,1e-05,1e-05
16121,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,1e-05,0.001
16122,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,1e-05,1.0
16123,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.001,1e-05
16124,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.001,0.001
16125,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.001,1.0
16126,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.1,1e-05
16127,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.1,0.001
16128,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1.0,1e-05,0.1,1.0
16129,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,1e-05,1e-05
16130,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,1e-05,0.001
16131,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,1e-05,1.0
16132,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.001,1e-05
16133,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.001,0.001
16134,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.001,1.0
16135,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.1,1e-05
16136,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.1,0.001
16137,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,100.0,1e-05,0.1,1.0
16138,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,1e-05,1e-05
16139,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,1e-05,0.001
16140,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,1e-05,1.0
16141,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.001,1e-05
16142,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.001,0.001
16143,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.001,1.0
16144,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.1,1e-05
16145,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.1,0.001
16146,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,10000.0,1e-05,0.1,1.0
16147,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,1e-05,1e-05
16148,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,1e-05,0.001
16149,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,1e-05,1.0
16150,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.001,1e-05
16151,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.001,0.001
16152,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.001,1.0
16153,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.1,1e-05
16154,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.1,0.001
16155,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,10000.0,1000000.0,1e-05,0.1,1.0
16156,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,1e-05,1e-05
16157,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,1e-05,0.001
16158,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,1e-05,1.0
16159,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.001,1e-05
16160,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.001,0.001
16161,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.001,1.0
16162,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.1,1e-05
16163,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.1,0.001
16164,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,0.01,1e-05,0.1,1.0
16165,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,1e-05,1e-05
16166,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,1e-05,0.001
16167,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,1e-05,1.0
16168,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.001,1e-05
16169,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.001,0.001
16170,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.001,1.0
16171,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.1,1e-05
16172,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.1,0.001
16173,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1.0,1e-05,0.1,1.0
16174,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,1e-05,1e-05
16175,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,1e-05,0.001
16176,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,1e-05,1.0
16177,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.001,1e-05
16178,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.001,0.001
16179,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.001,1.0
16180,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.1,1e-05
16181,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.1,0.001
16182,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,100.0,1e-05,0.1,1.0
16183,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,1e-05,1e-05
16184,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,1e-05,0.001
16185,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,1e-05,1.0
16186,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.001,1e-05
16187,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.001,0.001
16188,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.001,1.0
16189,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.1,1e-05
16190,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.1,0.001
16191,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,10000.0,1e-05,0.1,1.0
16192,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,1e-05,1e-05
16193,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,1e-05,0.001
16194,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,1e-05,1.0
16195,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.001,1e-05
16196,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.001,0.001
16197,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.001,1.0
16198,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.1,1e-05
16199,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.1,0.001
16200,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,1.0,1000000.0,1000000.0,1e-05,0.1,1.0
16201,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,1e-05,1e-05
16202,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,1e-05,0.001
16203,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,1e-05,1.0
16204,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.001,1e-05
16205,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.001,0.001
16206,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.001,1.0
16207,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.1,1e-05
16208,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.1,0.001
16209,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,0.01,1e-05,0.1,1.0
16210,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,1e-05,1e-05
16211,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,1e-05,0.001
16212,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,1e-05,1.0
16213,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.001,1e-05
16214,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.001,0.001
16215,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.001,1.0
16216,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.1,1e-05
16217,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.1,0.001
16218,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1.0,1e-05,0.1,1.0
16219,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,1e-05,1e-05
16220,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,1e-05,0.001
16221,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,1e-05,1.0
16222,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.001,1e-05
16223,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.001,0.001
16224,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.001,1.0
16225,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.1,1e-05
16226,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.1,0.001
16227,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,100.0,1e-05,0.1,1.0
16228,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,1e-05,1e-05
16229,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,1e-05,0.001
16230,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,1e-05,1.0
16231,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.001,1e-05
16232,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.001,0.001
16233,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.001,1.0
16234,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.1,1e-05
16235,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.1,0.001
16236,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,10000.0,1e-05,0.1,1.0
16237,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,1e-05,1e-05
16238,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,1e-05,0.001
16239,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,1e-05,1.0
16240,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.001,1e-05
16241,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.001,0.001
16242,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.001,1.0
16243,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.1,1e-05
16244,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.1,0.001
16245,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,0.01,1000000.0,1e-05,0.1,1.0
16246,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,1e-05,1e-05
16247,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,1e-05,0.001
16248,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,1e-05,1.0
16249,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.001,1e-05
16250,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.001,0.001
16251,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.001,1.0
16252,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.1,1e-05
16253,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.1,0.001
16254,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,0.01,1e-05,0.1,1.0
16255,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,1e-05,1e-05
16256,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,1e-05,0.001
16257,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,1e-05,1.0
16258,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.001,1e-05
16259,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.001,0.001
16260,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.001,1.0
16261,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.1,1e-05
16262,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.1,0.001
16263,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,1.0,1e-05,0.1,1.0
16264,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1000000.0,100.0,1.0,100.0,1e-05,1e-05,1e-05
