paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
92,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,4.216965034285822
93,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,17.78279410038923
94,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,74.98942093324558
95,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,316.22776601683796
96,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,1333.521432163324
97,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,5623.413251903491
98,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,23713.737056616552
99,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,100000.0
100,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,1.0
101,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,4.216965034285822
102,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,17.78279410038923
103,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,74.98942093324558
104,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,316.22776601683796
105,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,1333.521432163324
106,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,5623.413251903491
107,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,23713.737056616552
108,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,17.78279410038923,100000.0
109,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,1.0
110,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,4.216965034285822
111,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,17.78279410038923
112,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,74.98942093324558
113,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,316.22776601683796
114,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,1333.521432163324
115,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,5623.413251903491
116,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,23713.737056616552
117,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,74.98942093324558,100000.0
118,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,1.0
119,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,4.216965034285822
120,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,17.78279410038923
121,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,74.98942093324558
122,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,316.22776601683796
123,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,1333.521432163324
124,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,5623.413251903491
125,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,23713.737056616552
126,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,316.22776601683796,100000.0
127,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,1.0
128,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,4.216965034285822
129,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,17.78279410038923
130,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,74.98942093324558
131,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,316.22776601683796
132,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,1333.521432163324
133,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,5623.413251903491
134,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,23713.737056616552
135,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1333.521432163324,100000.0
136,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,1.0
137,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,4.216965034285822
138,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,17.78279410038923
139,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,74.98942093324558
140,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,316.22776601683796
141,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,1333.521432163324
142,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,5623.413251903491
143,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,23713.737056616552
144,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,5623.413251903491,100000.0
145,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,1.0
146,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,4.216965034285822
147,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,17.78279410038923
148,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,74.98942093324558
149,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,316.22776601683796
150,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,1333.521432163324
151,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,5623.413251903491
152,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,23713.737056616552
153,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,23713.737056616552,100000.0
154,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,1.0
155,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,4.216965034285822
156,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,17.78279410038923
157,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,74.98942093324558
158,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,316.22776601683796
159,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,1333.521432163324
160,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,5623.413251903491
161,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,23713.737056616552
162,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,100000.0,100000.0
163,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,1.0
164,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,4.216965034285822
165,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,17.78279410038923
166,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,74.98942093324558
167,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,316.22776601683796
168,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,1333.521432163324
169,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,5623.413251903491
170,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,23713.737056616552
171,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1.0,100000.0
172,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,1.0
173,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,4.216965034285822
174,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,17.78279410038923
175,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,74.98942093324558
176,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,316.22776601683796
177,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,1333.521432163324
178,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,5623.413251903491
179,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,23713.737056616552
180,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,4.216965034285822,100000.0
181,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,1.0
182,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,4.216965034285822
183,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,17.78279410038923
184,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,74.98942093324558
185,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,316.22776601683796
186,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,1333.521432163324
187,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,5623.413251903491
188,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,23713.737056616552
189,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,17.78279410038923,100000.0
190,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,1.0
191,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,4.216965034285822
192,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,17.78279410038923
193,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,74.98942093324558
194,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,316.22776601683796
195,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,1333.521432163324
196,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,5623.413251903491
197,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,23713.737056616552
198,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,74.98942093324558,100000.0
199,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,1.0
200,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,4.216965034285822
201,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,17.78279410038923
202,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,74.98942093324558
203,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,316.22776601683796
204,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,1333.521432163324
205,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,5623.413251903491
206,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,23713.737056616552
207,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,316.22776601683796,100000.0
208,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,1.0
209,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,4.216965034285822
210,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,17.78279410038923
211,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,74.98942093324558
212,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,316.22776601683796
213,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,1333.521432163324
214,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,5623.413251903491
215,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,23713.737056616552
216,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,3.1622776601683795,1333.521432163324,100000.0
