paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
194,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1.7782794100389228,1.7782794100389228
195,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1.7782794100389228,100.0
196,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,100.0,1e-05
197,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,100.0,0.0005623413251903491
198,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,100.0,0.03162277660168379
199,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,100.0,1.7782794100389228
200,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,100.0,100.0
201,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1.7782794100389228,1e-05,1e-05
202,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1.7782794100389228,1e-05,0.0005623413251903491
203,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1.7782794100389228,1e-05,0.03162277660168379
204,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1.7782794100389228,1e-05,1.7782794100389228
